ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
26 28.233806708703867 27.825197840951642 27.69994659039363 27.638513806885317 27.4722469362542 27.388660569198805 27.34451750993364 27.229155769991955 27.239460046122005 27.173955078767587 27.219680826226053 27.07208203307913 27.04283514188414 27.03040915242878 27.017221428208465 26.89761055629926 26.963300687866393 26.90652204273371 26.916850204351572 26.94633967600223 26.818821642632503 26.81075423266539 26.82248328799488 26.758552071317112 26.750556568472803 26.751770978250615 26.698153668101796 26.707515402278993 26.673436210815446 26.58655170999672 26.619813326674933 26.59561837410159 26.546909915139487 26.572568036167223 26.511772648669858 26.466602644917934 26.408924194438967 26.43722458635276 26.45485263871859 26.318577407625 26.408342724707524 26.358932195194726 26.322834269361007 26.30206428368282 26.295913949779333 26.229269934963533 26.305702760636656 26.20539747230584 26.161555213377344 26.16333172608165 26.117861872433306 26.115523807594634 26.179403187560045 26.049431121956385 26.145117390693752 26.023320582648196 26.025002955828917 26.012408238268666 26.037571000977913 25.959090602908567 25.955605927495238 26.03541398521237 26.020775622230662 25.924956999988233 25.922474432691562 25.960862648901 25.945802906483788 25.946245482588115 25.890706599843707 25.852808392530388 25.84907053171314 25.82166110870491 25.861444492844875 25.820501630358663 25.820831398080916 25.85118024512298 25.785534438218757 25.762261614511583 25.772156168989795 25.70780152604457 25.772962741786806 25.675662469896896 25.651084305259484 25.691387252698057 25.64845759819968 25.634214686651386 25.58001552715642 25.58989328091814 25.63016971006103 25.592307800771877 25.55532874087748 25.55477440227162 25.502621966059483 25.512989965290057 25.500977784803414 25.397264537157245 25.3889147659316 25.34650699687238 25.269503644377874 25.166347098919964
27 29.31972235134632 28.89539775791132 28.765329151562614 28.7015335686886 28.528871818417826 28.442070591091063 28.396229721854166 28.276430991914722 28.287131586357468 28.219107197181728 28.266591627234746 28.11331595742833 28.08294418580276 28.070040273676042 28.056345329293404 27.932134039233844 28.000350714322792 27.941388275146544 27.952113673749707 27.982737355848467 27.850314782733754 27.841937087767903 27.85411726061007 27.787727150983155 27.77942412879868 27.780685246644868 27.725005732259557 27.734727533135878 27.699337603539117 27.609111391150442 27.643652300777816 27.618526773105497 27.567944911875625 27.594589883712118 27.531456212080236 27.484548900491703 27.424652048071238 27.454040916597094 27.472346970977 27.330830384841345 27.424048214119352 27.372737279625294 27.33525097202874 27.313682140747545 27.30729525554008 27.238088009385205 27.317460559122683 27.213297375086835 27.16776887543032 27.16961371554633 27.12239502137305 27.119967030963657 27.186303310158507 27.051332318954707 27.150698828797356 27.024217528134663 27.025964607976185 27.012885478202076 27.039016039477065 26.957517164558897 26.95389846316813 27.036776061566687 27.02157468462415 26.92207073075701 26.919492680102778 26.959357366166422 26.94371840288701 26.944178001149197 26.886503007530003 26.847147176858478 26.843265552163643 26.814801920578173 26.85611543487737 26.81359784691092 26.813940298007108 26.84545640839694 26.777285762765633 26.753117830454336 26.76339294472017 26.69656312320013 26.764230539547835 26.663187949508316 26.63766447084639 26.67951753164798 26.634936736591975 26.620146020753364 26.563862278200897 26.57411994556884 26.6159454681403 26.576627331570798 26.538226000142 26.53765034082053 26.483492041677156 26.494258810108906 26.48178462268047 26.374082403970984 26.3654114876982 26.321372650598246 26.2414076307001 26.1342835258015
28 30.40563799398878 29.965597674871 29.8307117127316 29.76455333049188 29.585496700581448 29.495480612983325 29.447941933774693 29.32370621383749 29.33480312659293 29.264259315595865 29.313502428243442 29.154549881777527 29.123053229721382 29.109671394923303 29.095469230378345 28.966657522168433 29.03740074077919 28.97625450755938 28.987377143147846 29.019135035694706 28.881807922835 28.873119942870417 28.885751233225257 28.816902230649198 28.80829168912456 28.80959951503912 28.75185779641732 28.761939663992763 28.72523899626279 28.63167107230416 28.667491274880696 28.641435172109404 28.58897990861176 28.61661173125701 28.551139775490615 28.502495156065468 28.440379901703505 28.470857246841433 28.48984130323541 28.34308336205769 28.43975370353118 28.38654236405586 28.34766767469647 28.32529999781227 28.318676561300823 28.24690608380688 28.329218357608706 28.221197277867827 28.173982537483294 28.17589570501101 28.12692817031279 28.124410254332684 28.19320343275697 28.05323351595303 28.15628026690096 28.025114473621134 28.02692626012345 28.013362718135486 28.040461077976214 27.955943726209227 27.952190998841026 28.03813813792101 28.022373747017635 27.919184461525788 27.916510927513993 27.957852083431845 27.941633899290235 27.942110519710276 27.8822994152163 27.84148596118657 27.83746057261415 27.807942732451437 27.850786376909866 27.806694063463173 27.807049197933296 27.8397325716709 27.76903708731251 27.74397404639709 27.75462972045055 27.68532472035569 27.755498337308868 27.650713429119733 27.624244636433293 27.667647810597906 27.621415874984272 27.60607735485534 27.547709029245375 27.558346610219537 27.60172122621957 27.560946862369715 27.52112325940652 27.520526279369438 27.46436211729483 27.475527654927753 27.462591460557523 27.350900270784727 27.341908209464798 27.296238304324106 27.213311617022324 27.102219952683036
29 31.491553636631235 31.035797591830676 30.896094273900587 30.82757309229516 30.642121582745073 30.548890634875587 30.499654145695217 30.370981435760257 30.382474666828394 30.309411434010002 30.360413229252135 30.195783806126723 30.16316227364 30.149302516170565 30.134593131463287 30.00118100510302 30.074450767235593 30.011120739972213 30.022640612545985 30.055532715540945 29.913301062936252 29.90430279797293 29.917385205840446 29.84607731031524 29.837159249450433 29.838513783433378 29.77870986057508 29.789151794849648 29.75114038898646 29.65423075345788 29.69133024898358 29.664343571113314 29.610014905347892 29.638633578801905 29.570823338900997 29.520441411639236 29.456107755335772 29.48767357708577 29.507335635493817 29.355336339274036 29.45545919294301 29.400347448486425 29.3600843773642 29.336917854876994 29.330057867061566 29.255724158228553 29.340976156094733 29.22909718064882 29.18019619953627 29.182177694475687 29.131461319252534 29.128853477701707 29.200103555355433 29.05513471295135 29.16186170500457 29.026011419107604 29.027887912270717 29.013839958068896 29.041906116475364 28.954370287859557 28.950483534513918 29.039500214275332 29.023172809411122 28.916298192294565 28.913529174925205 28.95634680069727 28.939549395693458 28.94004303827136 28.878095822902598 28.835824745514664 28.831655593064657 28.801083544324705 28.845457318942362 28.79979028001543 28.800158097859484 28.834008734944863 28.760788411859384 28.73483026233984 28.745866496180923 28.67408631751125 28.746766135069898 28.638238908731154 28.610824802020197 28.65577808954783 28.607895013376567 28.592008688957318 28.531555780289853 28.542573274870236 28.58749698429884 28.545266393168635 28.504020518671037 28.503402217918346 28.4452321929125 28.456796499746602 28.443398298434577 28.327718137598467 28.3184049312314 28.271103958049967 28.18521560334455 28.070156379564573
30 32.57746927927369 32.10599750879035 31.961476835069572 31.890592854098443 31.698746464908695 31.60230065676785 31.55136635761574 31.418256657683024 31.430146207063853 31.354563552424143 31.407324030260828 31.237017730475923 31.203271317558624 31.188933637417826 31.17371703254823 31.035704488037606 31.11150079369199 31.04598697238505 31.05790408194412 31.091930395387188 30.944794203037503 30.935485653075446 30.949019178455632 30.87525238998128 30.86602680977631 30.86742805182763 30.805561924732842 30.81636392570653 30.777041781710132 30.6767904346116 30.715169223086463 30.68725197011722 30.631049902084026 30.660655426346796 30.590506902311375 30.538387667213 30.47183560896804 30.504489907330104 30.524829967752222 30.36758931649038 30.471164682354836 30.414152532916994 30.37250108003193 30.348535711941718 30.34143917282231 30.26454223265023 30.352733954580756 30.236997083429817 30.186409861589244 30.18845968394037 30.135994468192276 30.133296701070734 30.207003677953896 30.057035909949672 30.167443143108173 30.02690836459407 30.028849564417982 30.014317198002306 30.043351154974516 29.952796849509888 29.948776070186813 30.040862290629654 30.02397187180461 29.913411923063343 29.91054742233642 29.95484151796269 29.937464892096678 29.93797555683244 29.873892230588893 29.830163529842753 29.82585061351516 29.79422435619797 29.840128260974854 29.792886496567686 29.793266997785675 29.828284898218822 29.75253973640626 29.725686478282597 29.7371032719113 29.66284791466681 29.73803393283093 29.625764388342574 29.597404967607098 29.64390836849776 29.594374151768864 29.57794002305929 29.51540253133433 29.526799939520934 29.57327274237811 29.529585923967552 29.486917777935556 29.486278156467254 29.426102268530173 29.43806534456545 29.42420513631163 29.304536004412206 29.294901652998 29.245969611775827 29.157119589666777 29.038092806446112
31 33.66338492191615 33.17619742575003 33.02685939623856 32.953612615901726 32.75537134707232 32.655710678660114 32.603078569536265 32.46553187960579 32.47781774729932 32.399715670838276 32.454234831269524 32.27825165482512 32.24338036147724 32.22856475866509 32.21284093363317 32.07022797097219 32.148550820148394 32.08085320479788 32.09316755134226 32.128328075233426 31.976287343138754 31.966668508177964 31.980653151070822 31.904427469647324 31.89489437010219 31.896342320221887 31.8324139888906 31.843576056563414 31.802943174433803 31.69935011576532 31.739008197189342 31.710160369121127 31.65208489882016 31.682677273891688 31.610190465721754 31.55633392278677 31.48756346260031 31.521306237574443 31.54232430001063 31.37984229370673 31.486870171766665 31.42795761734756 31.384917782699663 31.360153569006442 31.35282047858305 31.273360307071904 31.364491753066783 31.24489698621081 31.19262352364222 31.194741673405048 31.14052761713202 31.137739924439757 31.21390380055236 31.058937106947997 31.17302458121178 31.02780531008054 31.029811216565246 31.014794437935716 31.044796193473665 30.951223411160218 30.947068605859705 31.042224366983977 31.024770934198095 30.91052565383212 30.907565669747633 30.953336235228115 30.9353803884999 30.93590807539352 30.86968863827519 30.824502314170847 30.820045633965666 30.787365168071236 30.83479920300735 30.785982713119942 30.786375897711864 30.822561061492785 30.744291060953135 30.71654269422535 30.728340047641677 30.65160951182237 30.72930173059196 30.61328986795399 30.583985133194002 30.632038647447683 30.58085329016116 30.56387135716127 30.499249282378806 30.51102660417163 30.55904850045738 30.51390545476647 30.469815037200075 30.46915409501616 30.406972344147846 30.419334189384298 30.405011974188685 30.281353871225946 30.271398374764598 30.220835265501687 30.129023575989002 30.00602923332765
32 34.7493005645586 34.24639734270971 34.092241957407545 34.01663237770501 33.811996229235945 33.709120700552376 33.65479078145679 33.51280710152856 33.525489287534775 33.44486778925242 33.50114563227822 33.31948557917432 33.28348940539586 33.26819587991235 33.25196483471811 33.10475145390678 33.18560084660479 33.11571943721072 33.12843102074039 33.164725755079665 33.007780483240005 32.997851363280475 33.01228712368601 32.93360254931337 32.923761930428064 32.925256588616136 32.859266053048366 32.8707881874203 32.828844567157475 32.72190979691904 32.76284717129222 32.73306876812504 32.67311989555629 32.70469912143658 32.62987402913213 32.57428017836054 32.50329131623258 32.53812256781878 32.559818632269035 32.39209527092307 32.50257566117849 32.441762701778124 32.397334485367395 32.37177142607116 32.3642017843438 32.28217838149358 32.37624955155281 32.2527968889918 32.1988371856952 32.20102366286972 32.14506076607176 32.14218314780878 32.220803923150825 32.06083830394632 32.17860601931539 32.02870225556701 32.03077286871251 32.01527167786912 32.046241231972814 31.949649972810544 31.9453611415326 32.0435864433383 32.025569996591585 31.9076393846009 31.90458391715885 31.951830952493538 31.933295884903124 31.933840593954603 31.865485045961485 31.81884109849894 31.81424065441617 31.7805059799445 31.829470145039846 31.7790789296722 31.77948479763805 31.816837224766747 31.73604238550001 31.707398910168102 31.719576823372055 31.64037110897793 31.720569528352993 31.600815347565412 31.570565298780906 31.620168926397607 31.567332428553453 31.549802691263245 31.483096033423283 31.495253268822328 31.54482425853665 31.49822498556539 31.452712296464593 31.45203003356507 31.38784241976552 31.400603034203147 31.38581881206574 31.258171738039685 31.2478950965312 31.195700919227548 31.100927562311227 30.973965660209185
33 35.83521620720106 35.31659725966939 35.157624518576526 35.07965213950828 34.86862111139956 34.76253072244464 34.70650299337731 34.560082323451326 34.57316082777024 34.49001990766656 34.54805643328691 34.36071950352351 34.32359844931448 34.30782700115961 34.29108873580305 34.13927493684137 34.22265087306119 34.15058566962355 34.16369449013853 34.201123434925904 34.03927362334125 34.02903421838299 34.0439210963012 33.96277762897941 33.95262949075394 33.954170857010396 33.886118117206124 33.898000318277184 33.85474595988114 33.74446947807276 33.78668614539511 33.75597716712894 33.69415489229243 33.726720968981475 33.649557592542514 33.5922264339343 33.51901916986485 33.554938898063114 33.577312964527444 33.40434824813942 33.51828115059032 33.45556778620869 33.40975118803512 33.38338928313589 33.37558309010454 33.29099645591525 33.38800735003883 33.260696791772794 33.20505084774817 33.207305652334405 33.1495939150115 33.1466263711778 33.227704045749284 33.06273950094464 33.18418745741899 33.02959920105348 33.03173452085978 33.01574891780253 33.047686270471964 32.948076534460874 32.943653677205496 33.04494851969262 33.02636905898507 32.90475311536968 32.901602164570065 32.95032566975896 32.93121138130635 32.931773112515685 32.861281453647784 32.81317988282703 32.80843567486668 32.77364679181777 32.82414108707234 32.772175146224455 32.77259369756424 32.81111338804071 32.72779371004688 32.69825512611086 32.71081359910243 32.62913270613349 32.71183732611402 32.58834082717683 32.55714546436781 32.608299205347535 32.55381156694575 32.53573402536522 32.46694278446776 32.47947993347302 32.53060001661592 32.48254451636431 32.435609555729116 32.43490597211398 32.36871249538319 32.38187187902199 32.3666256499428 32.234989604853425 32.224391818297796 32.17056657295341 32.07283154863345 31.94190208709072
34 36.92113184984352 36.38679717662907 36.223007079745514 36.142671901311566 35.92524599356319 35.8159407443369 35.75821520529784 35.60735754537409 35.6208323680057 35.535172026080694 35.59496723429561 35.40195342787271 35.36370749323311 35.34745812240687 35.33021263688799 35.173798419775956 35.25970089951759 35.18545190203639 35.19895795953667 35.23752111477214 35.070766763442506 35.060217073485504 35.07555506891639 34.99195270864546 34.98149705107982 34.98308512540465 34.91297018136389 34.925212449134065 34.88064735260482 34.76702915922648 34.81052511949799 34.77888556613285 34.715189889028565 34.74874281652637 34.66924115595289 34.61017268950807 34.53474702349711 34.57175522830745 34.59480729678585 34.41660122535577 34.53398664000215 34.469372870639255 34.42216789070286 34.39500714020061 34.386964395865284 34.299814530336924 34.39976514852486 34.26859669455379 34.21126450980114 34.21358764179908 34.15412706395124 34.15106959454683 34.23460416834775 34.06464069794296 34.1897688955226 34.030496146539946 34.03269617300705 34.01622615773594 34.04913130897112 33.94650309611121 33.941946212878385 34.04631059604694 34.02716812137856 33.901866846138454 33.89862041198128 33.948820387024384 33.92912687770957 33.929705631076764 33.857077861334076 33.80751866715512 33.802630695317184 33.766787603691036 33.81881202910483 33.76527136277671 33.76570259749043 33.80538955131467 33.71954503459376 33.68911134205361 33.70205037483281 33.61789430328905 33.703105123875055 33.57586630678825 33.543725629954714 33.59642948429746 33.540290705338045 33.5216653594672 33.45078953551224 33.46370659812372 33.51637577469519 33.46686404716323 33.418506814993634 33.41778191066289 33.349582571000866 33.36314072384084 33.34743248781985 33.211807471667164 33.2008885400644 33.14543222667927 33.04473553495568 32.90983851397226
35 38.007047492485974 37.45699709358875 37.2883896409145 37.20569166311485 36.98187087572681 36.86935076622916 36.80992741721837 36.65463276729686 36.66850390824116 36.58032414449483 36.6418780353043 36.44318735222191 36.40381653715173 36.38708924365413 36.369336537972934 36.208321902710544 36.29675092597399 36.22031813444922 36.23422142893481 36.27391879461838 36.102259903543754 36.091399928588025 36.10718904153157 36.021127788311496 36.0103646114057 36.0119993937989 35.93982224552165 35.952424579990954 35.906548745328486 35.7895888403802 35.83436409360087 35.80179396513675 35.7362248857647 35.770764664071265 35.68892471936327 35.62811894508184 35.55047487712938 35.58857155855179 35.61230162904426 35.42885420257211 35.54969212941398 35.48317795506983 35.43458459337059 35.40662499726534 35.39834570162603 35.3086326047586 35.41152294701088 35.276496597334784 35.21747817185412 35.21986963126376 35.158660212890986 35.155512817915856 35.24150429094621 35.06654189494129 35.1953503336262 35.03139309202642 35.033657825154314 35.01670339766935 35.05057634747027 34.944929657761534 34.94023874855128 35.04767267240126 35.02796718377204 34.898980576907235 34.89563865939249 34.94731510428981 34.927042374112794 34.92763814963785 34.852874269020376 34.801857451483215 34.79682571576769 34.759928415564296 34.81348297113733 34.75836757932897 34.75881149741662 34.79966571458863 34.71129635914063 34.67996755799636 34.69328715056319 34.606655900444615 34.69437292163608 34.56339178639967 34.530305795541615 34.584559763247384 34.52676984373034 34.50759669356918 34.43463628655672 34.44793326277442 34.50215153277446 34.45118357796214 34.401404074258146 34.4006578492118 34.33045264661853 34.34440956865969 34.328239325696906 34.18862533848091 34.177385261831 34.12029788040513 34.0166395212779 33.8777749408538
36 39.09296313512843 38.52719701054843 38.35377220208348 38.26871142491813 38.03849575789044 37.92276078812142 37.86163962913889 37.70190798921963 37.716175448476626 37.62547626290897 37.688788836312995 37.484421276571105 37.443925581070346 37.42672036490139 37.408460439057876 37.242845385645126 37.33380095243039 37.25518436686206 37.26948489833295 37.31031647446462 37.133753043645 37.12258278369054 37.13882301414676 37.050302867977535 37.03923217173158 37.040913662193155 36.96667430967941 36.979636710847835 36.932450138052154 36.81214852153392 36.858203067703755 36.82470236414066 36.75725988250083 36.79278651161616 36.70860828277365 36.646065200655606 36.566202730761646 36.60538788879612 36.62979596130267 36.44110717978846 36.565397618825806 36.49698303950039 36.447001296038316 36.41824285433006 36.40972700738677 36.317450679180276 36.42328074549691 36.28439650011578 36.22369183390709 36.226151620728444 36.16319336183073 36.15995604128488 36.24840441354468 36.068443091939606 36.200931771729806 36.03229003751289 36.034619477301575 36.01718063760276 36.05202138596942 35.94335621941186 35.938531284224176 36.04903474875559 36.02876624616553 35.89609430767601 35.8926569068037 35.94580982155523 35.92495787051602 35.92557066819893 35.84867067670667 35.79619623581131 35.791020736218194 35.753069227437564 35.808153913169825 35.75146379588122 35.75192039734281 35.793941877862586 35.70304768368751 35.67082377393911 35.68452392629356 35.595417497600174 35.685640719397114 35.55091726601109 35.516885961128516 35.57269004219731 35.51324898212263 35.493528027671154 35.4184830376012 35.43215992742512 35.48792729085373 35.43550310876106 35.384301333522664 35.383533787760705 35.311322722236206 35.32567841347854 35.30904616357396 35.16544320529465 35.1538819835976 35.09516353413099 34.988543507600134 34.84571136773533
37 40.17887877777088 39.59739692750811 39.41915476325247 39.33173118672141 39.095120640054056 38.976170810013684 38.913351841059416 38.749183211142395 38.76384698871209 38.670628381323105 38.73569963732169 38.525655200920305 38.484034624988965 38.46635148614865 38.44758434014281 38.277368868579714 38.37085097888679 38.29005059927489 38.30474836773108 38.34671415431086 38.165246183746255 38.153765638793054 38.17045698676195 38.07947794764358 38.06809973205745 38.06982793058741 37.99352637383717 38.00684884170472 37.95835153077583 37.834708202687644 37.882042041806635 37.84761076314457 37.77829487923697 37.81480835916105 37.72829184618403 37.66401145622937 37.581930584393916 37.62220421904046 37.64729029356108 37.4533601570048 37.581103108237635 37.51078812393096 37.45941799870605 37.42986071139479 37.42110831314751 37.32626875360195 37.435038543982934 37.292296402896774 37.22990549596007 37.23243361019312 37.16772651077047 37.1643992646539 37.255304536143136 37.07034428893793 37.20651320983342 37.033186982999354 37.03558112944884 37.01765787753618 37.05346642446857 36.941782781062194 36.93682381989707 37.05039682510991 37.029565308559015 36.89320803844479 36.88967515421492 36.94430453882065 36.92287336691924 36.92350318676001 36.84446708439297 36.790535020139394 36.7852157566687 36.74621003931083 36.802824855202324 36.74456001243348 36.745029297269 36.78821804113655 36.694799008234384 36.66167998988187 36.675760702023936 36.58417909475573 36.67690851715815 36.538442745622504 36.50346612671542 36.56082032114723 36.49972812051493 36.47945936177313 36.40232978864567 36.41638659207582 36.473703048933004 36.41982263955998 36.36719859278718 36.36640972630961 36.29219279785388 36.30694725829739 36.289853001451014 36.14226107210839 36.1303787053642 36.07002918785685 35.96044749392236 35.81364779461687
38 41.26479442041334 40.66759684446778 40.48453732442146 40.394750948524695 40.15174552221768 40.029580831905946 39.96506405297994 39.79645843306516 39.81151852894755 39.71578049973724 39.78261043833038 39.5668891252695 39.52414366890759 39.505982607395914 39.48670824122775 39.3118923515143 39.40790100534319 39.32491683168773 39.34001183712922 39.383111834157106 39.1967393238475 39.18494849389557 39.20209095937714 39.10865302730962 39.096967292383326 39.09874219898167 39.02037843799493 39.034060972561605 38.9842529234995 38.85726788384136 38.905881015909515 38.870519162148476 38.7993298759731 38.83683020670594 38.74797540959441 38.681957711803136 38.59765843802619 38.6390205492848 38.664784625819486 38.46561313422115 38.59680859764946 38.52459320836152 38.47183470137378 38.44147856845951 38.43248961890826 38.33508682802362 38.44679634246896 38.300196305677765 38.23611915801304 38.2387155996578 38.172259659710214 38.168842488022925 38.2622046587416 38.07224548593625 38.21209464793702 38.03408392848582 38.03654278159611 38.01813511746959 38.054911462967716 37.94020934271252 37.93511635556996 38.05175890146423 38.030364370952505 37.89032176921357 37.88669340162613 37.942799256086076 37.92078886332246 37.921435705321095 37.840263492079266 37.78487380446749 37.7794107771192 37.73935085118409 37.79749579723482 37.737656228985735 37.738138197195184 37.78249420441051 37.68655033278126 37.652536205824624 37.666997477754315 37.57294069191129 37.66817631491918 37.525968225233925 37.490046292302324 37.54895060009716 37.48620725890723 37.46539069587511 37.38617653969015 37.400613256726515 37.459478807012275 37.4041421703589 37.3500958520517 37.34928566485852 37.27306287347155 37.288216103116234 37.27065983932807 37.11907893892213 37.1068754271308 37.04489484158272 36.932351480244584 36.781584221498406
39 42.3507100630558 41.73779676142746 41.54991988559044 41.45777071032798 41.208370404381306 41.08299085379821 41.016776264900464 40.843733654987936 40.85919006918301 40.76093261815139 40.82952123933908 40.6081230496187 40.56425271282621 40.545613728643175 40.525832142312694 40.34641583444889 40.44495103179959 40.35978306410057 40.37527530652736 40.419509514003344 40.22823246394876 40.21613134899808 40.23372493199232 40.13782810697567 40.125834852709204 40.12765646737592 40.04723050215269 40.061273103418486 40.01015431622317 39.87982756499508 39.9297199900124 39.893427561152386 39.820364872709234 39.85885205425083 39.767658973004785 39.699903967376905 39.61338629165845 39.65583687952914 39.68227895807789 39.4778661114375 39.612514087061285 39.53839829279209 39.48425140404151 39.45309642552424 39.443870924669 39.343904902445296 39.45855414095499 39.308096208458764 39.24233282006602 39.24499758912248 39.17679280864996 39.173285711391955 39.26910478134006 39.074146682934575 39.217676086040626 39.034980873972295 39.03750443374338 39.018612357403 39.05635650146687 38.938635904362854 38.933408891242856 39.05312097781855 39.03116343334599 38.887435499982345 38.883711649037345 38.9412939733515 38.91870435972568 38.919368223882174 38.83605989976556 38.77921258879558 38.77360579756971 38.73249166305736 38.792166739267316 38.730752445537995 38.731247097121376 38.77677036768447 38.678301657328134 38.64339242176737 38.65823425348469 38.56170228906685 38.659444112680205 38.513493704845345 38.476626457889225 38.53708087904708 38.47268639729952 38.45132202997708 38.37002329073463 38.384839921377214 38.445254565091545 38.388461701157816 38.33299311131622 38.33216160340743 38.253932949089226 38.269484947935084 38.25146667720512 38.09589680573587 38.083372148897396 38.019760495308574 37.90425546656681 37.74952064837994
40 43.436625705698255 42.80799667838714 42.61530244675943 42.52079047213125 42.26499528654493 42.13640087569047 42.06848847682099 41.8910088769107 41.90686160941847 41.80608473656552 41.87643204034777 41.6493569739679 41.60436175674483 41.58524484989043 41.564956043397636 41.38093931738347 41.48200105825599 41.3946492965134 41.410538775925495 41.45590719384958 41.259725604050004 41.2473142041006 41.26535890460751 41.16700318664171 41.15470241303508 41.156570735770174 41.07408256631045 41.088485234275375 41.03605570894684 40.9023872461488 40.95355896411528 40.916335960156296 40.84139986944537 40.88087390179573 40.78734253641517 40.71785022295067 40.62911414529072 40.67265320977347 40.699773290336296 40.49011908865384 40.628219576473114 40.552203377222654 40.496668106709244 40.46471428258896 40.45525223042974 40.35272297686697 40.47031193944101 40.315996111239755 40.24854648211899 40.25127957858716 40.1813259575897 40.17772893476098 40.27600490393853 40.0760478799329 40.22325752414423 40.03587781945876 40.03846608589064 40.01908959733641 40.05780153996602 39.93706246601318 39.93170142691575 40.05448305417287 40.03196249573948 39.88454923075113 39.88072989644856 39.93978869061692 39.916619856128904 39.91730074244325 39.83185630745186 39.773551373123674 39.76780081802021 39.72563247493063 39.78683768129981 39.72384866209025 39.72435599704757 39.77104653095843 39.67005298187501 39.63424863771013 39.649471029215064 39.55046388622242 39.65071191044124 39.501019184456766 39.46320662347613 39.525211157997006 39.45916553569182 39.437253364079055 39.3538700417791 39.36906658602791 39.431030323170816 39.372781231956736 39.31589037058074 39.315037541956336 39.2348030247069 39.25075379275393 39.23227351508218 39.07271467254961 39.059868870664 38.99462614903444 38.876159452889034 38.71745707526148
41 44.52254134834071 43.87819659534682 43.68068500792842 43.583810233934535 43.32162016870855 43.18981089758273 43.12020068874151 42.93828409883347 42.95453314965393 42.85123685497966 42.923342841356465 42.69059089831709 42.64447080066345 42.62487597113769 42.60407994448258 42.41546280031806 42.51905108471239 42.42951552892624 42.445802245323634 42.49230487369582 42.29121874415125 42.27849705920311 42.2969928772227 42.196178266307754 42.18356997336096 42.18548500416443 42.10093463046822 42.115697365132256 42.061957101670515 41.92494692730252 41.97739793821816 41.9392443591602 41.8624348661815 41.90289574934062 41.80702609982555 41.735796478524435 41.64484199892299 41.68946954001781 41.717267622594704 41.50237206587019 41.64392506588494 41.566008461653226 41.50908480937697 41.47633213965368 41.46663353619049 41.36154105128865 41.482069737927034 41.32389601402075 41.25476014417197 41.257561568051834 41.18585910652944 41.18217215813 41.282905026536994 41.07794907693122 41.228838962247835 41.03677476494523 41.03942773803791 41.01956683726982 41.05924657846517 40.935489027663515 40.92999396258865 41.055845130527196 41.03276155813297 40.8816629615199 40.877748143859776 40.938283407882345 40.91453535253213 40.91523326100434 40.82765271513815 40.76789015745177 40.76199583847072 40.718773286803895 40.7815086233323 40.71694487864251 40.71746489697375 40.765322694232395 40.661804306421885 40.62510485365288 40.64070780494544 40.539225483377976 40.64197970820227 40.488544664068186 40.44978678906303 40.51334143694694 40.445644674084114 40.42318469818103 40.337716792823585 40.35329325067861 40.41680608125009 40.35710076275566 40.29878762984526 40.297913480505244 40.21567310032457 40.23202263757278 40.21308035295923 40.04953253936335 40.0363655924306 39.969491802760295 39.84806343921126 39.68539350214302
