"date","geography","geography code","Household Composition: All categories: Household composition; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 1 bedroom; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 2 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 3 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One person household; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 1 bedroom; measures: Value","Household Composition: One person household; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Total; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 1 bedroom; measures: Value","Household Composition: Other household types; Bedrooms: 2 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 3 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 4 or more bedrooms; measures: Value"
"2011","E00062359","E00062359",145,4,116,21,4,70,4,63,3,0,71,0,51,17,3,2,0,1,1,0,49,0,35,11,3,20,0,15,5,0,4,0,2,1,1
"2011","E00062365","E00062365",138,4,99,31,4,56,3,42,11,0,76,1,53,19,3,6,0,3,3,0,45,1,27,14,3,25,0,23,2,0,6,0,4,1,1
"2011","E00062367","E00062367",136,5,92,37,2,48,5,36,6,1,81,0,52,28,1,7,0,6,1,0,57,0,37,19,1,17,0,9,8,0,7,0,4,3,0
"2011","E00062369","E00062369",133,0,62,67,4,45,0,25,19,1,85,0,36,46,3,11,0,4,7,0,53,0,21,30,2,21,0,11,9,1,3,0,1,2,0
"2011","E00062371","E00062371",132,8,100,22,2,65,6,49,9,1,64,2,48,13,1,4,0,1,3,0,38,2,33,3,0,22,0,14,7,1,3,0,3,0,0
"2011","E00062362","E00062362",130,0,73,55,2,51,0,33,18,0,73,0,37,36,0,10,0,6,4,0,48,0,25,23,0,15,0,6,9,0,6,0,3,1,2
"2011","E00062372","E00062372",132,4,66,53,9,50,2,36,11,1,75,2,28,38,7,5,0,2,3,0,54,1,18,29,6,16,1,8,6,1,7,0,2,4,1
"2011","E00062375","E00062375",129,1,112,15,1,57,1,52,4,0,64,0,54,9,1,0,0,0,0,0,44,0,35,8,1,20,0,19,1,0,8,0,6,2,0
"2011","E00062376","E00062376",127,2,98,23,4,55,2,48,4,1,66,0,45,18,3,3,0,3,0,0,43,0,30,12,1,20,0,12,6,2,6,0,5,1,0
"2011","E00062377","E00062377",107,7,81,17,2,46,7,32,6,1,58,0,47,10,1,5,0,5,0,0,33,0,23,9,1,20,0,19,1,0,3,0,2,1,0
"2011","E00062378","E00062378",115,2,42,45,26,42,2,21,16,3,72,0,21,29,22,10,0,3,5,2,55,0,17,18,20,7,0,1,6,0,1,0,0,0,1
"2011","E00062360","E00062360",127,0,2,117,8,28,0,0,28,0,94,0,2,84,8,14,0,0,13,1,59,0,1,52,6,21,0,1,19,1,5,0,0,5,0
"2011","E00062361","E00062361",89,1,15,67,6,20,0,8,11,1,67,1,7,54,5,9,0,1,7,1,44,1,4,35,4,14,0,2,12,0,2,0,0,2,0
"2011","E00062370","E00062370",120,2,14,97,7,37,2,7,27,1,79,0,7,67,5,12,0,2,10,0,56,0,4,47,5,11,0,1,10,0,4,0,0,3,1
"2011","E00062373","E00062373",118,4,11,59,44,26,3,5,13,5,89,1,6,45,37,9,0,2,4,3,69,1,3,36,29,11,0,1,5,5,3,0,0,1,2
"2011","E00062374","E00062374",86,5,22,58,1,31,5,11,15,0,54,0,11,42,1,10,0,2,8,0,37,0,8,28,1,7,0,1,6,0,1,0,0,1,0
"2011","E00062313","E00062313",140,2,98,30,10,59,1,52,4,2,71,1,41,22,7,5,0,1,4,0,42,1,26,9,6,24,0,14,9,1,10,0,5,4,1
"2011","E00062314","E00062314",117,4,67,43,3,37,3,23,10,1,70,1,38,30,1,3,0,3,0,0,49,0,26,22,1,18,1,9,8,0,10,0,6,3,1
"2011","E00062316","E00062316",119,2,101,9,7,42,1,37,2,2,68,1,57,7,3,5,0,4,0,1,45,0,39,4,2,18,1,14,3,0,9,0,7,0,2
"2011","E00062317","E00062317",134,2,116,14,2,56,1,48,6,1,70,1,63,6,0,1,0,1,0,0,41,1,35,5,0,28,0,27,1,0,8,0,5,2,1
"2011","E00062318","E00062318",136,3,104,25,4,58,2,49,7,0,67,1,49,13,4,3,0,1,0,2,57,1,43,11,2,7,0,5,2,0,11,0,6,5,0
"2011","E00062323","E00062323",134,15,89,24,6,44,11,26,7,0,75,4,52,16,3,6,0,4,2,0,50,3,34,11,2,19,1,14,3,1,15,0,11,1,3
"2011","E00062311","E00062311",130,16,48,47,19,44,15,19,9,1,74,1,26,31,16,4,0,1,3,0,49,1,19,16,13,21,0,6,12,3,12,0,3,7,2
"2011","E00062312","E00062312",188,97,54,19,18,140,90,31,7,12,39,6,18,11,4,0,0,0,0,0,27,2,14,8,3,12,4,4,3,1,9,1,5,1,2
"2011","E00062315","E00062315",169,39,78,19,33,81,34,34,4,9,68,4,36,10,18,4,1,1,1,1,38,2,18,6,12,26,1,17,3,5,20,1,8,5,6
"2011","E00062321","E00062321",121,1,74,36,10,31,0,26,5,0,77,1,41,27,8,5,0,3,2,0,52,1,29,16,6,20,0,9,9,2,13,0,7,4,2
"2011","E00062324","E00062324",129,35,23,38,33,55,33,12,4,6,56,1,9,30,16,2,0,0,2,0,34,1,4,17,12,20,0,5,11,4,18,1,2,4,11
"2011","E00062309","E00062309",166,24,97,34,11,66,17,35,10,4,90,7,56,20,7,1,0,1,0,0,59,3,38,12,6,30,4,17,8,1,10,0,6,4,0
"2011","E00062310","E00062310",120,6,17,48,49,31,5,7,13,6,76,0,9,29,38,9,0,3,4,2,58,0,4,24,30,9,0,2,1,6,13,1,1,6,5
"2011","E00062319","E00062319",69,8,52,6,3,34,6,23,3,2,29,2,24,2,1,8,0,6,1,1,18,2,16,0,0,3,0,2,1,0,6,0,5,1,0
"2011","E00062320","E00062320",173,41,94,33,5,93,29,54,10,0,70,11,33,21,5,14,3,10,1,0,41,7,18,11,5,15,1,5,9,0,10,1,7,2,0
"2011","E00062322","E00062322",182,45,55,30,52,69,32,26,7,4,79,8,16,20,35,5,0,1,3,1,59,6,12,15,26,15,2,3,2,8,34,5,13,3,13
"2011","E00062059","E00062059",129,84,40,5,0,93,74,17,2,0,31,7,21,3,0,3,3,0,0,0,20,4,15,1,0,8,0,6,2,0,5,3,2,0,0
"2011","E00062061","E00062061",148,37,67,33,11,80,33,37,9,1,53,2,24,22,5,3,0,3,0,0,30,2,14,12,2,20,0,7,10,3,15,2,6,2,5
"2011","E00062066","E00062066",134,63,49,18,4,84,58,22,4,0,41,5,21,12,3,2,0,1,1,0,24,3,11,9,1,15,2,9,2,2,9,0,6,2,1
"2011","E00062070","E00062070",141,38,32,54,17,58,31,12,12,3,68,5,14,37,12,1,0,0,0,1,49,5,12,24,8,18,0,2,13,3,15,2,6,5,2
"2011","E00062058","E00062058",205,88,90,20,7,149,76,60,10,3,35,10,18,5,2,4,3,1,0,0,23,5,14,3,1,8,2,3,2,1,21,2,12,5,2
"2011","E00062067","E00062067",126,43,41,19,23,58,37,15,3,3,59,6,23,12,18,2,0,1,0,1,40,5,13,7,15,17,1,9,5,2,9,0,3,4,2
"2011","E00062068","E00062068",158,31,94,29,4,84,27,52,5,0,67,4,39,20,4,2,0,2,0,0,44,4,23,13,4,21,0,14,7,0,7,0,3,4,0
"2011","E00062069","E00062069",207,82,90,16,19,130,67,54,6,3,58,12,22,10,14,6,2,2,0,2,36,7,14,9,6,16,3,6,1,6,19,3,14,0,2
"2011","E00062057","E00062057",122,7,62,50,3,51,5,30,16,0,63,2,29,30,2,18,2,13,2,1,38,0,14,23,1,7,0,2,5,0,8,0,3,4,1
"2011","E00062060","E00062060",175,17,78,74,6,72,14,40,18,0,95,3,36,50,6,11,0,8,3,0,60,1,20,35,4,24,2,8,12,2,8,0,2,6,0
"2011","E00062062","E00062062",147,2,98,41,6,59,1,46,10,2,75,1,44,26,4,4,0,2,2,0,46,1,25,17,3,25,0,17,7,1,13,0,8,5,0
"2011","E00062063","E00062063",191,18,92,62,19,64,18,35,11,0,119,0,52,49,18,6,0,2,4,0,80,0,33,35,12,33,0,17,10,6,8,0,5,2,1
"2011","E00062064","E00062064",112,8,65,38,1,39,7,23,9,0,66,1,38,26,1,8,1,3,4,0,33,0,19,13,1,25,0,16,9,0,7,0,4,3,0
"2011","E00062065","E00062065",131,9,69,46,7,62,7,40,15,0,64,2,27,29,6,1,0,1,0,0,44,2,17,21,4,19,0,9,8,2,5,0,2,2,1
"2011","E00062161","E00062161",118,28,45,43,2,43,20,19,4,0,70,8,23,37,2,7,1,4,2,0,44,4,15,24,1,19,3,4,11,1,5,0,3,2,0
"2011","E00062162","E00062162",119,13,51,51,4,41,11,22,8,0,76,2,29,41,4,6,0,2,3,1,42,1,17,22,2,28,1,10,16,1,2,0,0,2,0
"2011","E00062163","E00062163",126,7,56,55,8,26,2,15,7,2,94,3,39,46,6,3,0,3,0,0,55,1,18,33,3,36,2,18,13,3,6,2,2,2,0
"2011","E00062164","E00062164",140,13,37,81,9,29,7,9,12,1,103,6,26,64,7,11,0,3,7,1,57,3,14,36,4,35,3,9,21,2,8,0,2,5,1
"2011","E00062165","E00062165",122,23,19,70,10,41,21,8,11,1,72,2,10,52,8,7,1,1,5,0,38,0,3,29,6,27,1,6,18,2,9,0,1,7,1
"2011","E00062251","E00062251",137,40,73,21,3,71,33,29,7,2,65,7,43,14,1,5,3,2,0,0,36,3,24,8,1,24,1,17,6,0,1,0,1,0,0
"2011","E00062254","E00062254",195,23,75,79,18,57,14,28,10,5,129,8,46,65,10,22,1,11,9,1,86,6,28,45,7,21,1,7,11,2,9,1,1,4,3
"2011","E00062255","E00062255",144,3,48,83,10,50,3,18,28,1,83,0,26,50,7,12,0,4,8,0,53,0,16,32,5,18,0,6,10,2,11,0,4,5,2
"2011","E00062259","E00062259",205,12,153,38,2,80,7,65,8,0,116,5,82,27,2,21,1,16,3,1,56,2,36,18,0,39,2,30,6,1,9,0,6,3,0
"2011","E00062260","E00062260",138,4,80,49,5,36,3,19,12,2,97,1,59,34,3,2,0,1,1,0,48,1,23,21,3,47,0,35,12,0,5,0,2,3,0
"2011","E00062249","E00062249",134,1,29,92,12,24,0,6,18,0,100,0,20,69,11,15,0,5,10,0,58,0,8,41,9,27,0,7,18,2,10,1,3,5,1
"2011","E00062250","E00062250",133,0,16,107,10,28,0,6,22,0,100,0,10,80,10,11,0,3,7,1,69,0,6,55,8,20,0,1,18,1,5,0,0,5,0
"2011","E00062252","E00062252",120,2,35,77,6,37,2,17,17,1,78,0,18,56,4,9,0,2,6,1,54,0,11,40,3,15,0,5,10,0,5,0,0,4,1
"2011","E00062253","E00062253",137,1,70,61,5,44,1,36,7,0,85,0,33,48,4,20,0,14,6,0,54,0,13,38,3,11,0,6,4,1,8,0,1,6,1
"2011","E00062256","E00062256",115,0,37,70,8,33,0,10,23,0,80,0,27,45,8,9,0,2,7,0,54,0,16,30,8,17,0,9,8,0,2,0,0,2,0
"2011","E00062257","E00062257",123,27,27,64,5,52,24,7,20,1,67,3,18,42,4,23,3,5,13,2,41,0,13,26,2,3,0,0,3,0,4,0,2,2,0
"2011","E00062258","E00062258",125,3,57,59,6,34,1,16,16,1,84,2,36,41,5,9,0,7,2,0,57,1,27,26,3,18,1,2,13,2,7,0,5,2,0
"2011","E00062104","E00062104",136,4,8,73,51,39,2,3,26,8,94,2,5,47,40,14,1,2,8,3,67,1,3,32,31,13,0,0,7,6,3,0,0,0,3
"2011","E00062106","E00062106",148,1,17,92,38,40,1,8,26,5,103,0,8,64,31,17,0,3,10,4,75,0,5,45,25,11,0,0,9,2,5,0,1,2,2
"2011","E00062107","E00062107",144,11,10,61,62,38,9,6,16,7,100,2,4,44,50,14,0,2,9,3,70,2,1,26,41,16,0,1,9,6,6,0,0,1,5
"2011","E00062109","E00062109",132,0,19,60,53,32,0,13,14,5,96,0,6,43,47,25,0,6,11,8,63,0,0,28,35,8,0,0,4,4,4,0,0,3,1
"2011","E00062110","E00062110",128,0,20,74,34,29,0,9,15,5,96,0,10,57,29,9,0,1,6,2,74,0,9,42,23,13,0,0,9,4,3,0,1,2,0
"2011","E00062103","E00062103",222,48,100,34,40,126,45,64,8,9,85,3,29,23,30,21,1,6,9,5,53,2,16,12,23,11,0,7,2,2,11,0,7,3,1
"2011","E00062105","E00062105",148,42,15,43,48,59,36,9,7,7,81,6,5,34,36,14,2,0,8,4,60,2,4,24,30,7,2,1,2,2,8,0,1,2,5
"2011","E00062108","E00062108",184,7,29,72,76,52,5,18,20,9,125,2,10,50,63,19,0,5,9,5,99,1,5,38,55,7,1,0,3,3,7,0,1,2,4
"2011","E00062111","E00062111",157,3,16,18,120,29,2,8,3,16,122,1,7,15,99,9,1,0,3,5,98,0,4,9,85,15,0,3,3,9,6,0,1,0,5
"2011","E00062112","E00062112",171,23,80,14,54,85,17,53,5,10,78,5,25,6,42,13,0,5,2,6,52,4,13,2,33,13,1,7,2,3,8,1,2,3,2
"2011","E00062113","E00062113",163,15,30,39,79,44,13,12,11,8,104,2,12,26,64,13,0,3,4,6,81,2,7,19,53,10,0,2,3,5,15,0,6,2,7
"2011","E00062114","E00062114",118,34,41,8,35,65,28,29,2,6,49,6,9,6,28,12,1,3,2,6,32,4,4,3,21,5,1,2,1,1,4,0,3,0,1
"2011","E00062346","E00062346",152,39,27,36,50,53,28,16,5,4,95,11,9,30,45,29,9,3,7,10,60,2,5,19,34,6,0,1,4,1,4,0,2,1,1
"2011","E00062347","E00062347",131,15,20,51,45,38,10,9,14,5,85,5,9,34,37,25,1,6,10,8,57,3,2,23,29,3,1,1,1,0,8,0,2,3,3
"2011","E00062349","E00062349",132,19,28,20,65,51,15,20,7,9,76,4,8,13,51,7,1,2,1,3,58,3,6,10,39,11,0,0,2,9,5,0,0,0,5
"2011","E00062350","E00062350",126,5,10,39,72,29,3,3,11,12,96,2,6,28,60,20,1,2,9,8,69,0,3,18,48,7,1,1,1,4,1,0,1,0,0
"2011","E00062352","E00062352",131,2,22,55,52,32,1,7,18,6,96,1,15,34,46,21,0,8,8,5,66,1,7,20,38,9,0,0,6,3,3,0,0,3,0
"2011","E00062357","E00062357",111,64,14,16,17,69,50,11,7,1,41,13,3,9,16,19,12,2,3,2,18,1,1,4,12,4,0,0,2,2,1,1,0,0,0
"2011","E00062213","E00062213",134,44,31,15,44,65,40,17,2,6,65,4,12,13,36,22,2,7,6,7,41,1,5,7,28,2,1,0,0,1,4,0,2,0,2
"2011","E00062214","E00062214",131,0,13,30,88,22,0,6,8,8,107,0,7,22,78,27,0,4,13,10,75,0,3,9,63,5,0,0,0,5,2,0,0,0,2
"2011","E00062215","E00062215",125,0,24,44,57,30,0,12,13,5,93,0,12,31,50,29,0,7,15,7,55,0,3,14,38,9,0,2,2,5,2,0,0,0,2
"2011","E00062216","E00062216",122,0,0,29,93,20,0,0,9,11,100,0,0,19,81,9,0,0,4,5,86,0,0,12,74,5,0,0,3,2,2,0,0,1,1
"2011","E00062218","E00062218",82,28,2,16,36,32,27,2,1,2,48,1,0,14,33,11,0,0,5,6,37,1,0,9,27,0,0,0,0,0,2,0,0,1,1
"2011","E00062219","E00062219",131,0,13,57,61,29,0,4,16,9,102,0,9,41,52,25,0,5,10,10,71,0,2,30,39,6,0,2,1,3,0,0,0,0,0
"2011","E00062217","E00062217",112,1,1,37,73,21,1,0,5,15,89,0,1,32,56,25,0,0,10,15,57,0,1,19,37,7,0,0,3,4,2,0,0,0,2
"2011","E00062220","E00062220",122,0,11,69,42,30,0,6,17,7,89,0,5,50,34,20,0,2,11,7,63,0,3,35,25,6,0,0,4,2,3,0,0,2,1
"2011","E00062221","E00062221",120,0,10,65,45,21,0,4,12,5,97,0,6,52,39,24,0,1,14,9,66,0,4,34,28,7,0,1,4,2,2,0,0,1,1
"2011","E00062222","E00062222",124,1,11,88,24,32,1,6,22,3,91,0,5,65,21,23,0,2,17,4,58,0,1,40,17,10,0,2,8,0,1,0,0,1,0
"2011","E00062223","E00062223",111,0,1,84,26,21,0,1,19,1,86,0,0,63,23,16,0,0,13,3,61,0,0,44,17,9,0,0,6,3,4,0,0,2,2
"2011","E00062224","E00062224",120,2,38,51,29,33,2,19,9,3,85,0,19,42,24,16,0,7,6,3,59,0,8,32,19,10,0,4,4,2,2,0,0,0,2
"2011","E00062274","E00062274",125,1,16,92,16,35,0,6,28,1,87,1,10,63,13,31,1,3,25,2,48,0,6,32,10,8,0,1,6,1,3,0,0,1,2
"2011","E00062277","E00062277",123,0,2,73,48,19,0,1,11,7,100,0,1,58,41,16,0,0,12,4,71,0,0,35,36,13,0,1,11,1,4,0,0,4,0
"2011","E00062279","E00062279",130,7,15,81,27,37,6,6,21,4,88,1,9,58,20,15,0,3,9,3,70,1,6,46,17,3,0,0,3,0,5,0,0,2,3
"2011","E00062281","E00062281",122,46,37,25,14,54,32,14,7,1,62,14,22,16,10,27,8,15,3,1,29,5,6,10,8,6,1,1,3,1,6,0,1,2,3
"2011","E00062283","E00062283",120,2,7,100,11,20,1,5,14,0,98,1,2,86,9,15,1,2,12,0,71,0,0,63,8,12,0,0,11,1,2,0,0,0,2
"2011","E00062285","E00062285",145,3,56,39,47,49,3,30,13,3,88,0,23,25,40,16,0,7,2,7,60,0,12,19,29,12,0,4,4,4,8,0,3,1,4
"2011","E00062273","E00062273",132,2,32,75,23,34,1,14,16,3,94,1,18,57,18,42,1,10,26,5,43,0,7,24,12,9,0,1,7,1,4,0,0,2,2
"2011","E00062275","E00062275",126,0,33,79,14,32,0,15,16,1,93,0,18,63,12,36,0,13,22,1,50,0,5,35,10,7,0,0,6,1,1,0,0,0,1
"2011","E00062276","E00062276",119,1,50,57,11,41,0,25,15,1,75,1,25,39,10,31,0,20,10,1,36,0,3,24,9,8,1,2,5,0,3,0,0,3,0
"2011","E00062278","E00062278",153,10,71,60,12,66,9,43,14,0,82,1,26,44,11,29,1,12,16,0,44,0,10,24,10,9,0,4,4,1,5,0,2,2,1
"2011","E00062280","E00062280",133,0,30,69,34,27,0,10,16,1,102,0,19,52,31,34,0,13,17,4,60,0,4,32,24,8,0,2,3,3,4,0,1,1,2
"2011","E00062282","E00062282",134,1,26,80,27,39,1,13,22,3,91,0,13,55,23,22,0,9,12,1,59,0,4,36,19,10,0,0,7,3,4,0,0,3,1
"2011","E00062284","E00062284",118,0,28,61,29,33,0,16,13,4,82,0,12,46,24,25,0,6,16,3,50,0,4,26,20,7,0,2,4,1,3,0,0,2,1
"2011","E00062348","E00062348",136,2,16,53,65,31,1,6,14,10,101,1,9,38,53,22,0,2,10,10,75,1,6,26,42,4,0,1,2,1,4,0,1,1,2
"2011","E00062351","E00062351",117,2,17,50,48,23,1,7,8,7,90,1,10,42,37,17,0,2,8,7,67,1,7,32,27,6,0,1,2,3,4,0,0,0,4
"2011","E00062353","E00062353",136,1,20,77,38,30,0,11,18,1,100,1,8,57,34,26,1,5,14,6,67,0,3,40,24,7,0,0,3,4,6,0,1,2,3
"2011","E00062354","E00062354",138,2,24,86,26,28,1,9,14,4,108,1,14,71,22,34,1,7,21,5,63,0,6,40,17,11,0,1,10,0,2,0,1,1,0
"2011","E00062355","E00062355",133,3,27,63,40,31,0,12,16,3,100,3,15,45,37,8,0,1,7,0,79,3,11,30,35,13,0,3,8,2,2,0,0,2,0
"2011","E00062356","E00062356",138,3,22,62,51,24,2,9,10,3,102,1,12,46,43,27,1,5,13,8,70,0,6,30,34,5,0,1,3,1,12,0,1,6,5
"2011","E00062046","E00062046",127,71,18,33,5,85,65,8,10,2,39,6,9,21,3,2,2,0,0,0,25,3,7,12,3,12,1,2,9,0,3,0,1,2,0
"2011","E00062047","E00062047",131,5,58,55,13,40,4,25,8,3,85,1,30,46,8,5,0,4,1,0,53,0,16,32,5,27,1,10,13,3,6,0,3,1,2
"2011","E00062048","E00062048",113,21,85,7,0,50,12,37,1,0,53,9,39,5,0,3,0,3,0,0,33,8,21,4,0,17,1,15,1,0,10,0,9,1,0
"2011","E00062055","E00062055",121,38,47,33,3,60,29,21,10,0,55,7,25,20,3,6,0,5,1,0,29,4,11,11,3,20,3,9,8,0,6,2,1,3,0
"2011","E00062056","E00062056",157,119,10,26,2,114,104,4,6,0,39,14,5,18,2,8,8,0,0,0,20,3,3,12,2,11,3,2,6,0,4,1,1,2,0
"2011","E00062043","E00062043",232,73,93,50,16,105,57,37,11,0,110,16,49,33,12,6,5,0,1,0,75,7,36,23,9,29,4,13,9,3,17,0,7,6,4
"2011","E00062044","E00062044",142,12,92,35,3,45,7,34,4,0,81,3,52,23,3,6,0,1,5,0,51,2,36,12,1,24,1,15,6,2,16,2,6,8,0
"2011","E00062053","E00062053",117,9,94,12,2,53,4,44,4,1,59,4,46,8,1,5,0,4,1,0,33,2,24,6,1,21,2,18,1,0,5,1,4,0,0
"2011","E00062054","E00062054",131,0,103,27,1,42,0,38,4,0,77,0,55,21,1,4,0,3,1,0,48,0,33,14,1,25,0,19,6,0,12,0,10,2,0
"2011","E00062045","E00062045",125,0,48,69,8,39,0,24,14,1,81,0,23,52,6,8,0,4,4,0,54,0,12,38,4,19,0,7,10,2,5,0,1,3,1
"2011","E00062049","E00062049",117,0,22,88,7,30,0,9,21,0,78,0,12,61,5,12,0,1,10,1,54,0,6,44,4,12,0,5,7,0,9,0,1,6,2
"2011","E00062050","E00062050",113,7,45,46,15,31,7,14,9,1,69,0,29,30,10,11,0,5,4,2,45,0,17,22,6,13,0,7,4,2,13,0,2,7,4
"2011","E00062051","E00062051",119,3,45,60,11,27,1,15,9,2,82,1,27,47,7,6,1,1,4,0,59,0,23,31,5,17,0,3,12,2,10,1,3,4,2
"2011","E00062052","E00062052",127,5,54,47,21,40,4,25,10,1,80,1,28,32,19,4,0,1,2,1,58,0,16,26,16,18,1,11,4,2,7,0,1,5,1
"2011","E00062237","E00062237",216,4,173,35,4,73,2,67,4,0,130,2,96,28,4,3,0,0,2,1,85,0,63,19,3,42,2,33,7,0,13,0,10,3,0
"2011","E00062240","E00062240",105,6,46,52,1,37,4,19,13,1,66,2,25,39,0,15,1,6,8,0,41,1,16,24,0,10,0,3,7,0,2,0,2,0,0
"2011","E00062243","E00062243",153,1,45,82,25,46,0,27,18,1,100,1,17,60,22,11,0,3,7,1,73,1,11,43,18,16,0,3,10,3,7,0,1,4,2
"2011","E00062245","E00062245",117,3,83,26,5,43,2,36,5,0,64,1,40,20,3,10,0,9,1,0,35,1,19,12,3,19,0,12,7,0,10,0,7,1,2
"2011","E00062247","E00062247",122,8,31,78,5,35,6,12,17,0,81,2,17,57,5,10,0,3,7,0,46,2,10,30,4,25,0,4,20,1,6,0,2,4,0
"2011","E00174191","E00174191",122,8,52,44,18,43,4,31,6,2,71,3,19,34,15,1,0,1,0,0,57,3,13,29,12,13,0,5,5,3,8,1,2,4,1
"2011","E00174192","E00174192",114,10,27,60,17,38,8,14,15,1,72,2,11,43,16,14,1,3,8,2,45,0,7,30,8,13,1,1,5,6,4,0,2,2,0
"2011","E00174193","E00174193",48,0,5,40,3,15,0,1,13,1,30,0,3,25,2,2,0,0,2,0,23,0,2,20,1,5,0,1,3,1,3,0,1,2,0
"2011","E00174194","E00174194",56,2,14,26,14,12,2,8,2,0,37,0,5,21,11,2,0,2,0,0,25,0,3,14,8,10,0,0,7,3,7,0,1,3,3
"2011","E00062238","E00062238",136,53,35,42,6,72,44,12,16,0,63,9,23,26,5,8,3,1,4,0,36,5,12,16,3,19,1,10,6,2,1,0,0,0,1
"2011","E00062239","E00062239",126,27,56,36,7,57,22,25,7,3,64,5,29,27,3,6,2,1,3,0,30,3,13,12,2,28,0,15,12,1,5,0,2,2,1
"2011","E00062241","E00062241",135,4,41,86,4,26,1,10,15,0,101,3,31,64,3,9,0,4,5,0,62,2,17,42,1,30,1,10,17,2,8,0,0,7,1
"2011","E00062242","E00062242",129,19,26,72,12,39,13,11,13,2,82,6,15,53,8,5,0,0,5,0,47,4,10,28,5,30,2,5,20,3,8,0,0,6,2
"2011","E00062244","E00062244",142,0,43,92,7,27,0,10,15,2,108,0,33,71,4,3,0,2,1,0,55,0,19,32,4,50,0,12,38,0,7,0,0,6,1
"2011","E00062246","E00062246",130,91,14,21,4,81,70,8,3,0,43,17,6,16,4,5,3,1,1,0,30,13,5,9,3,8,1,0,6,1,6,4,0,2,0
"2011","E00062116","E00062116",120,2,72,42,4,34,2,22,9,1,82,0,47,32,3,22,0,18,4,0,59,0,28,28,3,1,0,1,0,0,4,0,3,1,0
"2011","E00062119","E00062119",124,1,58,58,7,38,1,24,13,0,82,0,33,42,7,14,0,7,7,0,58,0,21,30,7,10,0,5,5,0,4,0,1,3,0
"2011","E00062128","E00062128",117,4,44,66,3,25,4,9,12,0,89,0,33,53,3,8,0,7,1,0,58,0,19,37,2,23,0,7,15,1,3,0,2,1,0
"2011","E00062129","E00062129",123,1,91,30,1,41,0,33,8,0,77,1,55,21,0,27,0,19,8,0,43,1,30,12,0,7,0,6,1,0,5,0,3,1,1
"2011","E00062131","E00062131",140,11,82,45,2,48,10,31,6,1,90,1,49,39,1,21,0,16,5,0,58,1,26,30,1,11,0,7,4,0,2,0,2,0,0
"2011","E00062117","E00062117",116,44,29,40,3,54,35,9,10,0,59,9,18,29,3,7,4,0,3,0,29,4,7,16,2,23,1,11,10,1,3,0,2,1,0
"2011","E00062125","E00062125",115,60,34,15,6,65,53,10,0,2,47,4,24,15,4,5,1,4,0,0,29,2,12,12,3,13,1,8,3,1,3,3,0,0,0
"2011","E00062126","E00062126",118,12,58,43,5,36,6,19,10,1,74,6,35,29,4,8,3,3,2,0,39,2,18,16,3,27,1,14,11,1,8,0,4,4,0
"2011","E00062127","E00062127",112,39,37,32,4,47,31,11,5,0,59,7,24,24,4,6,1,3,2,0,31,2,13,13,3,22,4,8,9,1,6,1,2,3,0
