"date","geography","geography code","Rural Urban","Household Composition: All categories: Household composition; measures: Value","Household Composition: One person household; measures: Value","Household Composition: One person household: Aged 65 and over; measures: Value","Household Composition: One person household: Other; measures: Value","Household Composition: One family household; measures: Value","Household Composition: One family only: All aged 65 and over; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: No children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: Dependent children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: All children non-dependent; measures: Value","Household Composition: One family only: Cohabiting couple; measures: Value","Household Composition: One family only: Cohabiting couple: No children; measures: Value","Household Composition: One family only: Cohabiting couple: Dependent children; measures: Value","Household Composition: One family only: Cohabiting couple: All children non-dependent; measures: Value","Household Composition: One family only: Lone parent; measures: Value","Household Composition: One family only: Lone parent: Dependent children; measures: Value","Household Composition: One family only: Lone parent: All children non-dependent; measures: Value","Household Composition: Other household types; measures: Value","Household Composition: Other household types: With dependent children; measures: Value","Household Composition: Other household types: All full-time students; measures: Value","Household Composition: Other household types: All aged 65 and over; measures: Value","Household Composition: Other household types: Other; measures: Value"
"2011","E00044068","E00044068","Total",114,58,16,42,52,3,17,10,6,1,16,10,5,1,16,13,3,4,0,2,0,2
"2011","E00044069","E00044069","Total",137,61,14,47,66,9,22,11,5,6,20,15,4,1,15,11,4,10,1,0,1,8
"2011","E00044087","E00044087","Total",110,31,11,20,72,5,46,14,20,12,7,6,0,1,14,8,6,7,2,0,0,5
"2011","E00044088","E00044088","Total",114,41,7,34,65,10,23,12,8,3,12,9,3,0,20,18,2,8,1,2,0,5
"2011","E00043829","E00043829","Total",139,66,39,27,71,16,36,8,17,11,6,3,2,1,13,12,1,2,1,0,0,1
"2011","E00043831","E00043831","Total",126,24,12,12,96,5,42,16,18,8,20,7,12,1,29,23,6,6,3,0,0,3
"2011","E00043840","E00043840","Total",117,36,26,10,76,35,32,18,7,7,3,2,1,0,6,3,3,5,3,0,0,2
"2011","E00043845","E00043845","Total",134,43,32,11,80,19,46,22,10,14,6,4,2,0,9,4,5,11,5,0,1,5
"2011","E00043851","E00043851","Total",117,41,28,13,69,13,38,12,21,5,7,1,5,1,11,2,9,7,3,0,0,4
"2011","E00043912","E00043912","Total",124,37,22,15,86,13,59,24,17,18,7,6,1,0,7,6,1,1,1,0,0,0
"2011","E00043915","E00043915","Total",121,26,16,10,91,15,56,26,21,9,13,9,3,1,7,4,3,4,0,0,0,4
"2011","E00043916","E00043916","Total",112,26,20,6,81,14,46,19,21,6,13,5,7,1,8,4,4,5,1,0,0,4
"2011","E00043922","E00043922","Total",128,29,15,14,96,6,63,21,26,16,14,7,6,1,13,10,3,3,1,0,0,2
"2011","E00043923","E00043923","Total",114,24,13,11,84,12,49,14,24,11,7,2,5,0,16,10,6,6,2,0,0,4
"2011","E00044048","E00044048","Total",137,16,11,5,118,21,76,36,29,11,13,7,5,1,8,4,4,3,2,0,1,0
"2011","E00044051","E00044051","Total",126,20,11,9,99,10,73,27,31,15,8,5,3,0,8,6,2,7,0,1,2,4
"2011","E00044052","E00044052","Total",119,38,17,21,77,16,50,19,20,11,5,0,5,0,6,6,0,4,0,0,1,3
"2011","E00044053","E00044053","Total",130,23,12,11,98,12,66,20,26,20,10,2,5,3,10,3,7,9,4,2,1,2
"2011","E00044066","E00044066","Total",124,34,21,13,87,11,66,28,25,13,8,1,5,2,2,0,2,3,2,0,0,1
"2011","E00044078","E00044078","Total",121,30,21,9,90,17,56,18,19,19,4,3,1,0,13,4,9,1,1,0,0,0
"2011","E00044080","E00044080","Total",132,38,28,10,91,28,53,21,23,9,2,1,1,0,8,4,4,3,2,0,0,1
"2011","E00044082","E00044082","Total",122,54,29,25,66,17,38,21,8,9,4,3,1,0,7,2,5,2,1,0,1,0
"2011","E00044083","E00044083","Total",138,40,28,12,94,25,56,22,29,5,4,2,2,0,9,4,5,4,0,0,1,3
"2011","E00043669","E00043669","Total",107,24,8,16,76,6,50,21,21,8,17,12,3,2,3,3,0,7,1,1,0,5
"2011","E00043672","E00043672","Total",140,41,11,30,95,2,32,10,13,9,16,3,12,1,45,33,12,4,3,0,0,1
"2011","E00043676","E00043676","Total",131,65,8,57,61,9,29,15,9,5,9,6,3,0,14,9,5,5,1,0,0,4
"2011","E00043677","E00043677","Total",133,68,15,53,60,1,23,9,6,8,12,5,6,1,24,17,7,5,4,0,0,1
"2011","E00043678","E00043678","Total",112,48,13,35,54,2,15,6,4,5,16,8,7,1,21,15,6,10,4,0,1,5
"2011","E00043670","E00043670","Total",194,108,21,87,78,2,36,18,16,2,26,12,13,1,14,9,5,8,2,0,0,6
"2011","E00043671","E00043671","Total",150,68,25,43,73,2,26,14,9,3,25,12,10,3,20,14,6,9,1,0,0,8
"2011","E00043673","E00043673","Total",138,69,18,51,65,5,14,7,5,2,13,6,6,1,33,31,2,4,3,0,0,1
"2011","E00043674","E00043674","Total",117,44,10,34,66,5,27,7,14,6,8,3,5,0,26,17,9,7,3,0,0,4
"2011","E00043675","E00043675","Total",170,70,20,50,93,9,41,15,15,11,17,9,6,2,26,19,7,7,4,0,0,3
"2011","E00043956","E00043956","Total",150,67,20,47,81,13,53,22,19,12,8,5,2,1,7,5,2,2,1,0,0,1
"2011","E00043958","E00043958","Total",123,35,11,24,82,10,50,25,13,12,7,1,5,1,15,8,7,6,2,0,2,2
"2011","E00043960","E00043960","Total",130,35,16,19,84,9,50,19,23,8,14,9,5,0,11,7,4,11,6,0,0,5
"2011","E00043979","E00043979","Total",128,44,7,37,77,2,44,22,14,8,21,13,7,1,10,8,2,7,3,0,0,4
"2011","E00043982","E00043982","Total",124,53,13,40,68,3,48,19,21,8,10,5,4,1,7,3,4,3,1,0,0,2
"2011","E00043957","E00043957","Total",126,21,9,12,101,13,69,36,21,12,8,5,3,0,11,6,5,4,0,0,1,3
"2011","E00043980","E00043980","Total",127,42,11,31,82,10,40,19,11,10,10,5,4,1,22,12,10,3,2,0,1,0
"2011","E00043981","E00043981","Total",125,74,44,30,43,2,14,10,2,2,10,2,7,1,17,10,7,8,4,0,1,3
"2011","E00043983","E00043983","Total",134,40,7,33,85,3,49,20,18,11,7,2,4,1,26,12,14,9,3,0,0,6
"2011","E00043827","E00043827","Total",116,50,35,15,64,9,38,10,18,10,10,2,7,1,7,6,1,2,2,0,0,0
"2011","E00043830","E00043830","Total",123,33,15,18,84,2,32,12,14,6,14,2,10,2,36,28,8,6,1,0,1,4
"2011","E00043833","E00043833","Total",119,41,21,20,74,9,31,16,11,4,5,4,1,0,29,21,8,4,1,0,0,3
"2011","E00043834","E00043834","Total",119,34,13,21,78,2,28,6,12,10,7,1,6,0,41,30,11,7,1,0,1,5
"2011","E00043847","E00043847","Total",126,28,13,15,96,9,50,16,16,18,17,6,10,1,20,11,9,2,1,0,0,1
"2011","E00043828","E00043828","Total",123,30,8,22,88,2,33,10,17,6,19,4,13,2,34,27,7,5,2,0,0,3
"2011","E00043832","E00043832","Total",120,35,13,22,81,6,32,14,11,7,9,1,6,2,34,25,9,4,0,0,0,4
"2011","E00043837","E00043837","Total",131,82,65,17,47,17,16,7,9,0,8,1,6,1,6,3,3,2,1,0,1,0
"2011","E00043842","E00043842","Total",110,82,66,16,21,7,7,4,2,1,2,1,0,1,5,1,4,7,3,0,0,4
"2011","E00043849","E00043849","Total",138,37,10,27,96,6,50,12,25,13,11,3,7,1,29,19,10,5,1,0,1,3
"2011","E00043835","E00043835","Total",110,29,15,14,75,13,48,14,18,16,6,4,2,0,8,5,3,6,2,0,2,2
"2011","E00043836","E00043836","Total",120,33,24,9,86,10,40,13,19,8,17,4,10,3,19,13,6,1,0,0,1,0
"2011","E00043838","E00043838","Total",120,28,18,10,81,8,39,10,15,14,15,6,6,3,19,13,6,11,3,0,0,8
"2011","E00043839","E00043839","Total",129,44,26,18,80,15,32,14,14,4,10,2,7,1,23,16,7,5,2,0,1,2
"2011","E00043848","E00043848","Total",117,43,24,19,68,12,34,8,20,6,12,2,7,3,10,5,5,6,3,0,0,3
"2011","E00043841","E00043841","Total",138,42,28,14,90,13,46,13,19,14,12,5,7,0,19,10,9,6,5,0,0,1
"2011","E00043843","E00043843","Total",131,22,13,9,99,10,55,12,30,13,16,3,12,1,18,8,10,10,4,0,1,5
"2011","E00043844","E00043844","Total",126,76,38,38,47,7,16,9,6,1,9,6,3,0,15,12,3,3,1,0,1,1
"2011","E00043846","E00043846","Total",117,30,20,10,82,11,44,13,25,6,11,5,6,0,16,8,8,5,3,0,0,2
"2011","E00043850","E00043850","Total",117,29,19,10,82,9,41,14,17,10,14,5,6,3,18,9,9,6,2,0,1,3
"2011","E00043853","E00043853","Total",134,50,20,30,71,1,14,3,10,1,14,2,11,1,42,37,5,13,5,0,0,8
"2011","E00043867","E00043867","Total",113,26,12,14,79,4,32,10,16,6,15,7,7,1,28,21,7,8,6,0,0,2
"2011","E00043868","E00043868","Total",136,23,8,15,100,13,52,20,22,10,9,1,6,2,26,14,12,13,7,0,0,6
"2011","E00043878","E00043878","Total",123,39,12,27,76,5,28,12,7,9,13,7,6,0,30,23,7,8,3,0,1,4
"2011","E00170187","E00170187","Total",133,30,3,27,95,2,54,20,27,7,24,19,5,0,15,13,2,8,3,0,0,5
"2011","E00170188","E00170188","Total",133,49,7,42,83,0,34,17,16,1,29,21,6,2,20,14,6,1,0,0,0,1
"2011","E00170189","E00170189","Total",76,23,4,19,49,1,29,11,16,2,12,8,4,0,7,6,1,4,1,0,0,3
"2011","E00043928","E00043928","Total",139,77,29,48,57,6,32,15,12,5,6,4,1,1,13,10,3,5,1,0,0,4
"2011","E00043929","E00043929","Total",111,39,10,29,72,10,35,18,7,10,12,5,5,2,15,9,6,0,0,0,0,0
"2011","E00043930","E00043930","Total",124,51,8,43,71,8,33,11,10,12,14,11,3,0,16,9,7,2,2,0,0,0
"2011","E00043931","E00043931","Total",140,38,22,16,90,9,34,7,13,14,20,7,13,0,27,15,12,12,4,0,0,8
"2011","E00043933","E00043933","Total",147,18,4,14,118,4,74,16,45,13,18,8,10,0,22,13,9,11,7,0,0,4
"2011","E00043935","E00043935","Total",131,44,26,18,77,10,24,8,11,5,17,6,9,2,26,18,8,10,4,0,2,4
"2011","E00043936","E00043936","Total",116,24,15,9,87,5,25,11,10,4,23,9,11,3,34,29,5,5,3,0,0,2
"2011","E00043941","E00043941","Total",132,48,19,29,79,6,34,14,13,7,14,2,11,1,25,18,7,5,1,1,2,1
"2011","E00043932","E00043932","Total",118,37,6,31,77,5,41,13,21,7,15,5,8,2,16,10,6,4,2,0,0,2
"2011","E00043934","E00043934","Total",139,57,9,48,77,5,49,10,17,22,10,4,5,1,13,7,6,5,3,0,0,2
"2011","E00043937","E00043937","Total",107,67,20,47,32,9,10,3,6,1,6,3,3,0,7,3,4,8,1,0,1,6
"2011","E00043940","E00043940","Total",118,47,9,38,57,1,29,9,16,4,12,9,3,0,15,10,5,14,6,1,0,7
"2011","E00043942","E00043942","Total",118,43,3,40,73,4,24,14,5,5,25,12,11,2,20,10,10,2,0,0,0,2
"2011","E00043938","E00043938","Total",125,33,15,18,76,7,30,12,9,9,8,4,2,2,31,25,6,16,4,4,1,7
"2011","E00043939","E00043939","Total",113,44,14,30,67,0,23,11,6,6,19,8,10,1,25,19,6,2,2,0,0,0
"2011","E00043944","E00043944","Total",155,55,23,32,87,10,36,14,14,8,18,9,7,2,23,13,10,13,1,2,0,10
"2011","E00043946","E00043946","Total",149,68,45,23,69,8,28,8,9,11,13,7,5,1,20,13,7,12,4,0,3,5
"2011","E00043947","E00043947","Total",121,45,25,20,71,12,35,14,14,7,9,2,5,2,15,5,10,5,3,0,0,2
"2011","E00043943","E00043943","Total",121,20,9,11,97,18,58,14,26,18,12,7,5,0,9,7,2,4,1,1,0,2
"2011","E00043945","E00043945","Total",120,31,12,19,85,5,59,12,31,16,10,9,1,0,11,7,4,4,3,0,0,1
"2011","E00043948","E00043948","Total",106,39,25,14,63,9,38,13,12,13,4,1,3,0,12,4,8,4,2,0,0,2
"2011","E00043949","E00043949","Total",115,51,17,34,61,4,37,11,20,6,7,2,2,3,13,8,5,3,1,0,0,2
"2011","E00043950","E00043950","Total",116,22,13,9,91,21,56,23,20,13,6,2,4,0,8,4,4,3,2,0,0,1
"2011","E00043869","E00043869","Total",124,47,8,39,76,5,39,11,21,7,22,15,7,0,10,6,4,1,0,0,0,1
"2011","E00043871","E00043871","Total",125,28,2,26,96,1,63,19,37,7,21,11,9,1,11,7,4,1,0,0,0,1
"2011","E00043872","E00043872","Total",138,42,9,33,92,4,48,10,30,8,20,5,14,1,20,13,7,4,1,0,0,3
"2011","E00043873","E00043873","Total",111,40,2,38,69,2,35,13,18,4,19,13,5,1,13,13,0,2,1,0,0,1
"2011","E00043874","E00043874","Total",114,34,6,28,79,1,53,13,35,5,9,5,4,0,16,16,0,1,1,0,0,0
"2011","E00043854","E00043854","Total",241,74,26,48,158,11,84,22,49,13,42,21,20,1,21,17,4,9,2,0,1,6
"2011","E00043859","E00043859","Total",120,50,6,44,64,4,29,17,9,3,13,7,5,1,18,12,6,6,2,0,0,4
"2011","E00043875","E00043875","Total",129,65,33,32,62,13,29,17,10,2,10,4,4,2,10,8,2,2,0,0,0,2
"2011","E00043876","E00043876","Total",138,52,24,28,80,8,26,11,11,4,16,8,7,1,30,21,9,6,4,0,1,1
"2011","E00043877","E00043877","Total",122,20,8,12,97,10,70,15,38,17,11,5,4,2,6,4,2,5,3,0,0,2
"2011","E00043879","E00043879","Total",139,52,12,40,77,3,45,16,19,10,18,14,3,1,11,8,3,10,3,0,0,7
"2011","E00043855","E00043855","Total",129,33,11,22,90,6,41,12,19,10,17,4,10,3,26,16,10,6,5,0,0,1
"2011","E00043856","E00043856","Total",126,55,20,35,67,6,35,13,20,2,13,8,5,0,13,8,5,4,1,0,0,3
"2011","E00043857","E00043857","Total",131,62,20,42,65,7,28,18,9,1,13,12,1,0,17,14,3,4,0,0,0,4
"2011","E00043858","E00043858","Total",133,94,69,25,35,11,8,6,1,1,5,3,2,0,11,6,5,4,0,0,3,1
"2011","E00043860","E00043860","Total",56,22,2,20,28,3,11,1,7,3,1,0,1,0,13,9,4,6,4,0,0,2
"2011","E00043861","E00043861","Total",113,55,30,25,51,3,23,10,9,4,7,3,3,1,18,12,6,7,3,0,0,4
"2011","E00043863","E00043863","Total",130,93,18,75,32,0,8,7,1,0,14,13,1,0,10,5,5,5,0,0,0,5
"2011","E00043852","E00043852","Total",125,29,10,19,92,13,62,20,26,16,3,1,2,0,14,7,7,4,2,0,1,1
"2011","E00043862","E00043862","Total",122,26,8,18,94,1,59,29,14,16,21,12,8,1,13,10,3,2,0,0,0,2
"2011","E00043864","E00043864","Total",122,35,22,13,85,25,48,21,11,16,4,2,1,1,8,6,2,2,2,0,0,0
"2011","E00043865","E00043865","Total",134,24,7,17,107,16,79,30,30,19,2,1,0,1,10,6,4,3,1,1,0,1
"2011","E00043866","E00043866","Total",75,20,11,9,52,12,32,7,16,9,4,2,2,0,4,2,2,3,2,0,0,1
"2011","E00043620","E00043620","Total",111,58,33,25,49,4,17,5,8,4,9,5,2,2,19,15,4,4,0,0,2,2
"2011","E00043622","E00043622","Total",125,56,11,45,67,4,32,14,12,6,13,9,3,1,18,9,9,2,1,0,0,1
"2011","E00043625","E00043625","Total",107,36,14,22,69,12,36,19,10,7,8,3,4,1,13,9,4,2,0,0,0,2
"2011","E00043631","E00043631","Total",128,42,11,31,78,6,33,13,11,9,9,3,5,1,30,19,11,8,5,0,1,2
"2011","E00043632","E00043632","Total",128,51,12,39,69,7,15,4,6,5,21,10,9,2,26,20,6,8,1,0,1,6
"2011","E00043633","E00043633","Total",150,60,40,20,83,9,46,22,17,7,9,4,5,0,19,14,5,7,4,0,0,3
"2011","E00043610","E00043610","Total",136,85,15,70,48,4,11,5,4,2,13,9,3,1,20,14,6,3,2,0,0,1
"2011","E00043618","E00043618","Total",82,35,9,26,42,1,20,9,7,4,4,2,0,2,17,10,7,5,1,0,1,3
"2011","E00043621","E00043621","Total",147,83,14,69,58,2,16,6,7,3,11,6,5,0,29,19,10,6,1,0,0,5
"2011","E00043623","E00043623","Total",129,60,13,47,68,8,25,10,12,3,13,10,3,0,22,14,8,1,0,0,1,0
"2011","E00043626","E00043626","Total",124,50,8,42,69,5,28,11,12,5,11,5,3,3,25,18,7,5,1,0,0,4
"2011","E00043627","E00043627","Total",145,57,6,51,78,3,27,13,11,3,15,7,7,1,33,29,4,10,3,0,0,7
"2011","E00043611","E00043611","Total",144,64,13,51,76,4,30,9,15,6,16,3,11,2,26,20,6,4,2,0,1,1
"2011","E00043619","E00043619","Total",105,43,10,33,54,6,26,10,10,6,13,9,4,0,9,7,2,8,4,0,0,4
"2011","E00043624","E00043624","Total",114,48,10,38,57,5,19,8,4,7,13,12,1,0,20,18,2,9,4,0,0,5
"2011","E00043628","E00043628","Total",121,55,6,49,62,1,29,13,13,3,17,8,9,0,15,14,1,4,2,0,0,2
"2011","E00043629","E00043629","Total",93,39,11,28,47,5,21,8,6,7,5,3,2,0,16,12,4,7,0,0,0,7
"2011","E00043630","E00043630","Total",112,37,12,25,68,16,36,14,11,11,8,2,4,2,8,5,3,7,3,0,0,4
"2011","E00043612","E00043612","Total",133,29,17,12,97,16,48,21,13,14,7,1,4,2,26,22,4,7,3,0,0,4
"2011","E00043613","E00043613","Total",120,50,27,23,65,6,28,14,8,6,8,4,4,0,23,19,4,5,1,0,0,4
"2011","E00043615","E00043615","Total",109,28,13,15,74,9,41,14,20,7,7,1,6,0,17,12,5,7,4,0,0,3
"2011","E00043636","E00043636","Total",136,59,33,26,64,10,29,11,13,5,9,3,5,1,16,8,8,13,3,0,0,10
"2011","E00170186","E00170186","Total",110,27,8,19,76,5,31,12,14,5,17,4,11,2,23,18,5,7,5,0,1,1
"2011","E00170193","E00170193","Total",130,23,3,20,100,5,60,9,42,9,19,9,9,1,16,13,3,7,4,0,0,3
"2011","E00043679","E00043679","Total",125,40,23,17,75,9,37,21,9,7,9,1,8,0,20,13,7,10,1,0,0,9
"2011","E00043680","E00043680","Total",125,41,18,23,81,8,38,12,17,9,14,5,9,0,21,15,6,3,3,0,0,0
"2011","E00043681","E00043681","Total",117,48,34,14,60,3,32,11,13,8,13,3,8,2,12,9,3,9,2,0,2,5
"2011","E00043682","E00043682","Total",140,39,17,22,92,11,43,17,15,11,9,0,7,2,29,22,7,9,5,0,0,4
"2011","E00043683","E00043683","Total",128,41,15,26,79,8,32,9,17,6,13,6,6,1,26,18,8,8,3,0,1,4
"2011","E00044016","E00044016","Total",73,20,7,13,48,4,18,10,5,3,9,6,3,0,17,13,4,5,0,0,0,5
"2011","E00044023","E00044023","Total",112,45,28,17,56,5,24,13,7,4,5,1,4,0,22,16,6,11,4,0,1,6
"2011","E00044024","E00044024","Total",123,48,8,40,62,4,32,15,10,7,5,2,3,0,21,17,4,13,3,0,0,10
"2011","E00044028","E00044028","Total",118,47,13,34,62,5,37,11,17,9,9,5,3,1,11,9,2,9,3,0,1,5
"2011","E00044031","E00044031","Total",100,52,38,14,47,12,28,10,10,8,3,1,2,0,4,1,3,1,0,0,0,1
"2011","E00044032","E00044032","Total",123,49,17,32,63,4,14,8,4,2,12,5,6,1,33,26,7,11,5,0,1,5
"2011","E00044014","E00044014","Total",119,54,5,49,62,4,24,6,12,6,10,5,5,0,24,20,4,3,2,0,0,1
"2011","E00044015","E00044015","Total",158,94,13,81,52,1,8,5,3,0,13,8,5,0,30,26,4,12,3,0,0,9
"2011","E00044033","E00044033","Total",115,69,7,62,41,2,21,7,9,5,8,6,2,0,10,6,4,5,2,0,0,3
"2011","E00044034","E00044034","Total",134,75,33,42,56,10,23,10,11,2,7,4,3,0,16,10,6,3,0,0,0,3
"2011","E00044035","E00044035","Total",121,34,13,21,85,7,59,29,17,13,10,6,4,0,9,7,2,2,0,0,0,2
"2011","E00044017","E00044017","Total",133,38,18,20,90,9,62,22,26,14,7,4,3,0,12,4,8,5,1,0,1,3
"2011","E00044018","E00044018","Total",126,25,12,13,93,10,51,18,23,10,7,5,1,1,25,11,14,8,3,0,1,4
"2011","E00044019","E00044019","Total",124,55,29,26,58,10,28,12,9,7,5,1,4,0,15,9,6,11,4,0,2,5
"2011","E00044020","E00044020","Total",77,27,13,14,50,11,33,14,12,7,4,0,3,1,2,2,0,0,0,0,0,0
"2011","E00044021","E00044021","Total",128,43,17,26,79,10,35,16,14,5,12,4,5,3,22,13,9,6,3,0,0,3
"2011","E00043779","E00043779","Total",129,23,14,9,102,16,72,29,17,26,8,6,1,1,6,3,3,4,1,0,0,3
"2011","E00043781","E00043781","Total",126,33,14,19,85,9,47,22,11,14,13,7,6,0,16,13,3,8,2,0,1,5
"2011","E00043783","E00043783","Total",126,37,17,20,81,12,44,18,15,11,10,2,6,2,15,8,7,8,3,0,1,4
"2011","E00043784","E00043784","Total",128,31,21,10,90,30,52,31,9,12,5,3,2,0,3,1,2,7,1,1,1,4
"2011","E00043785","E00043785","Total",120,28,25,3,89,19,57,23,17,17,2,1,1,0,11,6,5,3,1,0,0,2
"2011","E00043786","E00043786","Total",84,33,25,8,46,17,21,8,6,7,4,3,1,0,4,4,0,5,2,0,0,3
"2011","E00043772","E00043772","Total",115,24,4,20,87,5,28,9,12,7,18,5,11,2,36,28,8,4,3,0,0,1
"2011","E00043773","E00043773","Total",128,69,44,25,57,8,31,15,10,6,7,5,2,0,11,7,4,2,1,0,0,1
"2011","E00043780","E00043780","Total",136,93,54,39,43,16,20,13,4,3,3,3,0,0,4,1,3,0,0,0,0,0
"2011","E00043793","E00043793","Total",112,43,15,28,66,7,21,5,12,4,7,6,1,0,31,29,2,3,1,0,0,2
"2011","E00043794","E00043794","Total",106,41,10,31,62,4,20,7,8,5,12,2,9,1,26,19,7,3,1,1,0,1
"2011","E00043796","E00043796","Total",121,32,14,18,87,9,46,18,16,12,12,4,5,3,20,10,10,2,1,0,0,1
"2011","E00043774","E00043774","Total",127,31,16,15,93,12,42,11,17,14,10,5,4,1,29,20,9,3,1,0,0,2
"2011","E00043776","E00043776","Total",133,28,8,20,87,5,38,9,17,12,17,7,7,3,27,16,11,18,9,0,0,9
"2011","E00043777","E00043777","Total",133,34,14,20,91,9,45,12,19,14,12,2,7,3,25,15,10,8,2,0,0,6
"2011","E00043792","E00043792","Total",123,48,34,14,69,8,38,18,8,12,7,4,3,0,16,10,6,6,1,0,0,5
"2011","E00043795","E00043795","Total",134,33,18,15,89,15,47,15,19,13,11,1,7,3,16,8,8,12,8,0,0,4
"2011","E00043797","E00043797","Total",105,34,15,19,65,7,27,10,12,5,18,7,9,2,13,7,6,6,3,0,0,3
"2011","E00170197","E00170197","Total",132,30,13,17,90,12,40,16,17,7,15,8,7,0,23,16,7,12,7,0,2,3
"2011","E00043663","E00043663","Total",135,40,15,25,89,8,37,15,11,11,16,3,9,4,28,20,8,6,4,0,0,2
"2011","E00043684","E00043684","Total",121,25,8,17,91,6,29,17,10,2,18,3,15,0,38,27,11,5,2,0,0,3
"2011","E00043685","E00043685","Total",121,30,14,16,84,5,30,13,7,10,15,9,6,0,34,24,10,7,4,0,1,2
"2011","E00043686","E00043686","Total",137,51,26,25,80,10,41,14,19,8,10,2,6,2,19,15,4,6,3,0,0,3
"2011","E00043687","E00043687","Total",117,42,21,21,71,6,37,9,12,16,5,0,5,0,23,18,5,4,1,0,0,3
"2011","E00043664","E00043664","Total",122,56,18,38,60,8,25,9,10,6,11,7,3,1,16,9,7,6,2,0,0,4
"2011","E00043665","E00043665","Total",128,51,9,42,68,3,35,3,19,13,11,4,6,1,19,13,6,9,4,0,1,4
"2011","E00043666","E00043666","Total",138,60,24,36,73,14,32,10,14,8,10,5,4,1,17,9,8,5,2,0,0,3
"2011","E00043667","E00043667","Total",131,63,22,41,65,7,28,11,10,7,8,3,5,0,22,16,6,3,1,0,0,2
"2011","E00043668","E00043668","Total",129,72,23,49,51,3,29,15,9,5,4,3,1,0,15,10,5,6,3,0,0,3
"2011","E00043688","E00043688","Total",108,32,18,14,70,11,18,11,2,5,13,6,7,0,28,21,7,6,4,0,0,2
"2011","E00043691","E00043691","Total",113,37,18,19,68,4,26,8,14,4,11,3,8,0,27,20,7,8,4,0,0,4
"2011","E00043702","E00043702","Total",92,50,28,22,38,14,10,4,6,0,2,1,1,0,12,6,6,4,0,0,1,3
"2011","E00043705","E00043705","Total",105,24,14,10,72,7,19,8,7,4,14,3,9,2,32,25,7,9,2,0,3,4
"2011","E00043706","E00043706","Total",126,47,18,29,73,4,27,8,13,6,14,4,6,4,28,18,10,6,3,0,2,1
"2011","E00044022","E00044022","Total",122,43,21,22,71,9,37,15,9,13,12,7,3,2,13,8,5,8,1,0,0,7
"2011","E00044025","E00044025","Total",131,41,17,24,85,5,40,13,22,5,7,2,4,1,33,22,11,5,1,0,2,2
"2011","E00044026","E00044026","Total",120,49,25,24,65,11,33,12,18,3,9,4,5,0,12,4,8,6,1,0,0,5
"2011","E00044027","E00044027","Total",131,77,50,27,52,11,22,12,4,6,10,5,3,2,9,7,2,2,1,0,1,0
"2011","E00044029","E00044029","Total",118,37,13,24,74,8,31,11,11,9,13,4,8,1,22,15,7,7,5,0,0,2
"2011","E00044030","E00044030","Total",122,57,24,33,59,7,19,8,8,3,12,8,2,2,21,15,6,6,6,0,0,0
"2011","E00043882","E00043882","Total",114,24,11,13,86,8,60,18,24,18,9,2,6,1,9,5,4,4,0,0,0,4
"2011","E00043883","E00043883","Total",124,27,12,15,93,7,62,28,25,9,12,5,5,2,12,9,3,4,2,0,0,2
"2011","E00043884","E00043884","Total",123,27,11,16,89,9,52,18,25,9,12,5,5,2,16,8,8,7,3,0,1,3
"2011","E00043888","E00043888","Total",138,52,36,16,85,16,39,13,15,11,16,6,9,1,14,8,6,1,0,0,0,1
"2011","E00043899","E00043899","Total",121,48,20,28,64,9,31,16,9,6,10,4,6,0,14,6,8,9,3,0,1,5
"2011","E00043880","E00043880","Total",114,45,27,18,63,16,29,13,11,5,6,3,2,1,12,10,2,6,1,0,1,4
"2011","E00043881","E00043881","Total",127,58,31,27,67,7,28,15,8,5,16,4,12,0,16,8,8,2,0,0,0,2
"2011","E00043886","E00043886","Total",129,59,43,16,68,14,33,10,12,11,10,5,5,0,11,7,4,2,0,0,1,1
"2011","E00043889","E00043889","Total",127,55,21,34,70,3,26,9,5,12,16,6,8,2,25,15,10,2,1,0,1,0
"2011","E00043894","E00043894","Total",121,38,24,14,74,19,28,9,13,6,13,7,5,1,14,9,5,9,3,0,1,5
"2011","E00043898","E00043898","Total",135,64,35,29,61,11,18,9,6,3,9,5,4,0,23,16,7,10,6,0,0,4
"2011","E00043885","E00043885","Total",132,47,21,26,83,11,26,10,15,1,9,4,5,0,37,23,14,2,2,0,0,0
"2011","E00043887","E00043887","Total",134,44,24,20,84,6,37,11,12,14,18,6,11,1,23,14,9,6,4,0,0,2
"2011","E00043891","E00043891","Total",135,47,19,28,79,10,29,11,13,5,13,6,5,2,27,16,11,9,4,0,1,4
"2011","E00043895","E00043895","Total",127,45,20,25,77,6,26,12,8,6,13,5,7,1,32,19,13,5,1,0,0,4
"2011","E00043900","E00043900","Total",140,46,24,22,88,9,32,13,15,4,12,4,8,0,35,24,11,6,3,0,0,3
"2011","E00043890","E00043890","Total",114,17,6,11,89,11,66,20,27,19,5,1,3,1,7,3,4,8,6,0,0,2
"2011","E00043892","E00043892","Total",130,37,26,11,88,18,43,21,9,13,11,2,8,1,16,9,7,5,0,0,1,4
"2011","E00043893","E00043893","Total",117,31,18,13,80,16,45,19,20,6,2,0,2,0,17,10,7,6,1,0,0,5
